gwcode,year,groups,elf,excluded_groups_count,excluded_groups_pop,inpower_groups_count,inpower_groups_pop,regaut_groups_count,regaut_group_pop,excluded_groups_shift,inpower_groups_shift,excluded_groups_count_diff,excluded_groups_pop_diff,inpower_groups_count_diff,inpower_groups_pop_diff
713,1997,3,0.7255999999999999,0,0,3,1,0,0,0,0,0,0,0,0
713,1998,3,0.7255999999999999,1,0.02,2,0.98,0,0,1,1,1,0.02,-1,-0.020000000000000018
713,1999,3,0.7255999999999999,1,0.02,2,0.98,0,0,0,0,0,0,0,0
713,2000,3,0.7255999999999999,1,0.02,2,0.98,0,0,0,0,0,0,0,0
713,2001,3,0.7255999999999999,1,0.02,2,0.98,0,0,0,0,0,0,0,0
713,2002,3,0.7255999999999999,1,0.02,2,0.98,0,0,0,0,0,0,0,0
713,2003,3,0.7255999999999999,1,0.02,2,0.98,0,0,0,0,0,0,0,0
713,2004,3,0.7255999999999999,1,0.02,2,0.98,0,0,0,0,0,0,0,0
713,2005,3,0.7255999999999999,1,0.02,2,0.98,0,0,0,0,0,0,0,0
713,2006,3,0.7255999999999999,1,0.02,2,0.98,0,0,0,0,0,0,0,0
713,2007,3,0.7255999999999999,1,0.02,2,0.98,0,0,0,0,0,0,0,0
713,2008,3,0.7255999999999999,1,0.02,2,0.98,0,0,0,0,0,0,0,0
713,2009,3,0.7255999999999999,1,0.02,2,0.98,0,0,0,0,0,0,0,0
713,2010,3,0.7255999999999999,1,0.02,2,0.98,0,0,0,0,0,0,0,0
713,2011,3,0.7255999999999999,1,0.02,2,0.98,0,0,0,0,0,0,0,0
713,2012,3,0.7255999999999999,1,0.02,2,0.98,0,0,0,0,0,0,0,0
713,2013,3,0.7255999999999999,1,0.02,2,0.98,0,0,0,0,0,0,0,0
713,2014,3,0.7255999999999999,1,0.02,2,0.98,0,0,0,0,0,0,0,0
713,2015,3,0.7255999999999999,1,0.02,2,0.98,0,0,0,0,0,0,0,0
713,2016,3,0.7255999999999999,1,0.02,2,0.98,0,0,0,0,0,0,0,0
713,2017,3,0.7255999999999999,1,0.02,2,0.98,0,0,0,0,0,0,0,0
713,2018,3,0.7255999999999999,1,0.02,2,0.98,0,0,0,0,0,0,0,0
713,2019,3,0.7255999999999999,1,0.02,2,0.98,0,0,0,0,0,0,0,0
731,1948,1,1,0,0,1,1,0,0,0,0,0,0,0,0
731,1949,1,1,0,0,1,1,0,0,0,0,0,0,0,0
731,1950,1,1,0,0,1,1,0,0,0,0,0,0,0,0
731,1951,1,1,0,0,1,1,0,0,0,0,0,0,0,0
731,1952,1,1,0,0,1,1,0,0,0,0,0,0,0,0
731,1953,1,1,0,0,1,1,0,0,0,0,0,0,0,0
731,1954,1,1,0,0,1,1,0,0,0,0,0,0,0,0
731,1955,1,1,0,0,1,1,0,0,0,0,0,0,0,0
731,1956,1,1,0,0,1,1,0,0,0,0,0,0,0,0
731,1957,1,1,0,0,1,1,0,0,0,0,0,0,0,0
731,1958,1,1,0,0,1,1,0,0,0,0,0,0,0,0
731,1959,1,1,0,0,1,1,0,0,0,0,0,0,0,0
731,1960,1,1,0,0,1,1,0,0,0,0,0,0,0,0
731,1961,1,1,0,0,1,1,0,0,0,0,0,0,0,0
731,1962,1,1,0,0,1,1,0,0,0,0,0,0,0,0
731,1963,1,1,0,0,1,1,0,0,0,0,0,0,0,0
731,1964,1,1,0,0,1,1,0,0,0,0,0,0,0,0
731,1965,1,1,0,0,1,1,0,0,0,0,0,0,0,0
731,1966,1,1,0,0,1,1,0,0,0,0,0,0,0,0
731,1967,1,1,0,0,1,1,0,0,0,0,0,0,0,0
731,1968,1,1,0,0,1,1,0,0,0,0,0,0,0,0
731,1969,1,1,0,0,1,1,0,0,0,0,0,0,0,0
731,1970,1,1,0,0,1,1,0,0,0,0,0,0,0,0
731,1971,1,1,0,0,1,1,0,0,0,0,0,0,0,0
731,1972,1,1,0,0,1,1,0,0,0,0,0,0,0,0
731,1973,1,1,0,0,1,1,0,0,0,0,0,0,0,0
731,1974,1,1,0,0,1,1,0,0,0,0,0,0,0,0
731,1975,1,1,0,0,1,1,0,0,0,0,0,0,0,0
731,1976,1,1,0,0,1,1,0,0,0,0,0,0,0,0
731,1977,1,1,0,0,1,1,0,0,0,0,0,0,0,0
731,1978,1,1,0,0,1,1,0,0,0,0,0,0,0,0
731,1979,1,1,0,0,1,1,0,0,0,0,0,0,0,0
731,1980,1,1,0,0,1,1,0,0,0,0,0,0,0,0
731,1981,1,1,0,0,1,1,0,0,0,0,0,0,0,0
731,1982,1,1,0,0,1,1,0,0,0,0,0,0,0,0
731,1983,1,1,0,0,1,1,0,0,0,0,0,0,0,0
731,1984,1,1,0,0,1,1,0,0,0,0,0,0,0,0
731,1985,1,1,0,0,1,1,0,0,0,0,0,0,0,0
731,1986,1,1,0,0,1,1,0,0,0,0,0,0,0,0
731,1987,1,1,0,0,1,1,0,0,0,0,0,0,0,0
731,1988,1,1,0,0,1,1,0,0,0,0,0,0,0,0
731,1989,1,1,0,0,1,1,0,0,0,0,0,0,0,0
731,1990,1,1,0,0,1,1,0,0,0,0,0,0,0,0
731,1991,1,1,0,0,1,1,0,0,0,0,0,0,0,0
731,1992,1,1,0,0,1,1,0,0,0,0,0,0,0,0
731,1993,1,1,0,0,1,1,0,0,0,0,0,0,0,0
731,1994,1,1,0,0,1,1,0,0,0,0,0,0,0,0
731,1995,1,1,0,0,1,1,0,0,0,0,0,0,0,0
731,1996,1,1,0,0,1,1,0,0,0,0,0,0,0,0
731,1997,1,1,0,0,1,1,0,0,0,0,0,0,0,0
731,1998,1,1,0,0,1,1,0,0,0,0,0,0,0,0
731,1999,1,1,0,0,1,1,0,0,0,0,0,0,0,0
731,2000,1,1,0,0,1,1,0,0,0,0,0,0,0,0
731,2001,1,1,0,0,1,1,0,0,0,0,0,0,0,0
731,2002,1,1,0,0,1,1,0,0,0,0,0,0,0,0
731,2003,1,1,0,0,1,1,0,0,0,0,0,0,0,0
731,2004,1,1,0,0,1,1,0,0,0,0,0,0,0,0
731,2005,1,1,0,0,1,1,0,0,0,0,0,0,0,0
731,2006,1,1,0,0,1,1,0,0,0,0,0,0,0,0
731,2007,1,1,0,0,1,1,0,0,0,0,0,0,0,0
731,2008,1,1,0,0,1,1,0,0,0,0,0,0,0,0
731,2009,1,1,0,0,1,1,0,0,0,0,0,0,0,0
731,2010,1,1,0,0,1,1,0,0,0,0,0,0,0,0
731,2011,1,1,0,0,1,1,0,0,0,0,0,0,0,0
731,2012,1,1,0,0,1,1,0,0,0,0,0,0,0,0
731,2013,1,1,0,0,1,1,0,0,0,0,0,0,0,0
731,2014,1,1,0,0,1,1,0,0,0,0,0,0,0,0
731,2015,1,1,0,0,1,1,0,0,0,0,0,0,0,0
731,2016,1,1,0,0,1,1,0,0,0,0,0,0,0,0
731,2017,1,1,0,0,1,1,0,0,0,0,0,0,0,0
731,2018,1,1,0,0,1,1,0,0,0,0,0,0,0,0
731,2019,1,1,0,0,1,1,0,0,0,0,0,0,0,0
732,1948,1,1,0,0,1,1,0,0,0,0,0,0,0,0
732,1949,1,1,0,0,1,1,0,0,0,0,0,0,0,0
732,1950,1,1,0,0,1,1,0,0,0,0,0,0,0,0
732,1951,1,1,0,0,1,1,0,0,0,0,0,0,0,0
732,1952,1,1,0,0,1,1,0,0,0,0,0,0,0,0
732,1953,1,1,0,0,1,1,0,0,0,0,0,0,0,0
732,1954,1,1,0,0,1,1,0,0,0,0,0,0,0,0
732,1955,1,1,0,0,1,1,0,0,0,0,0,0,0,0
732,1956,1,1,0,0,1,1,0,0,0,0,0,0,0,0
732,1957,1,1,0,0,1,1,0,0,0,0,0,0,0,0
732,1958,1,1,0,0,1,1,0,0,0,0,0,0,0,0
732,1959,1,1,0,0,1,1,0,0,0,0,0,0,0,0
732,1960,1,1,0,0,1,1,0,0,0,0,0,0,0,0
732,1961,1,1,0,0,1,1,0,0,0,0,0,0,0,0
732,1962,1,1,0,0,1,1,0,0,0,0,0,0,0,0
732,1963,1,1,0,0,1,1,0,0,0,0,0,0,0,0
732,1964,1,1,0,0,1,1,0,0,0,0,0,0,0,0
732,1965,1,1,0,0,1,1,0,0,0,0,0,0,0,0
732,1966,1,1,0,0,1,1,0,0,0,0,0,0,0,0
732,1967,1,1,0,0,1,1,0,0,0,0,0,0,0,0
732,1968,1,1,0,0,1,1,0,0,0,0,0,0,0,0
732,1969,1,1,0,0,1,1,0,0,0,0,0,0,0,0
732,1970,1,1,0,0,1,1,0,0,0,0,0,0,0,0
732,1971,1,1,0,0,1,1,0,0,0,0,0,0,0,0
732,1972,1,1,0,0,1,1,0,0,0,0,0,0,0,0
732,1973,1,1,0,0,1,1,0,0,0,0,0,0,0,0
732,1974,1,1,0,0,1,1,0,0,0,0,0,0,0,0
732,1975,1,1,0,0,1,1,0,0,0,0,0,0,0,0
732,1976,1,1,0,0,1,1,0,0,0,0,0,0,0,0
732,1977,1,1,0,0,1,1,0,0,0,0,0,0,0,0
732,1978,1,1,0,0,1,1,0,0,0,0,0,0,0,0
732,1979,1,1,0,0,1,1,0,0,0,0,0,0,0,0
732,1980,1,1,0,0,1,1,0,0,0,0,0,0,0,0
732,1981,1,1,0,0,1,1,0,0,0,0,0,0,0,0
732,1982,1,1,0,0,1,1,0,0,0,0,0,0,0,0
732,1983,1,1,0,0,1,1,0,0,0,0,0,0,0,0
732,1984,1,1,0,0,1,1,0,0,0,0,0,0,0,0
732,1985,1,1,0,0,1,1,0,0,0,0,0,0,0,0
732,1986,1,1,0,0,1,1,0,0,0,0,0,0,0,0
732,1987,1,1,0,0,1,1,0,0,0,0,0,0,0,0
732,1988,1,1,0,0,1,1,0,0,0,0,0,0,0,0
732,1989,1,1,0,0,1,1,0,0,0,0,0,0,0,0
732,1990,1,1,0,0,1,1,0,0,0,0,0,0,0,0
732,1991,1,1,0,0,1,1,0,0,0,0,0,0,0,0
732,1992,1,1,0,0,1,1,0,0,0,0,0,0,0,0
732,1993,1,1,0,0,1,1,0,0,0,0,0,0,0,0
732,1994,1,1,0,0,1,1,0,0,0,0,0,0,0,0
732,1995,1,1,0,0,1,1,0,0,0,0,0,0,0,0
732,1996,1,1,0,0,1,1,0,0,0,0,0,0,0,0
732,1997,1,1,0,0,1,1,0,0,0,0,0,0,0,0
732,1998,1,1,0,0,1,1,0,0,0,0,0,0,0,0
732,1999,1,1,0,0,1,1,0,0,0,0,0,0,0,0
732,2000,1,1,0,0,1,1,0,0,0,0,0,0,0,0
732,2001,1,1,0,0,1,1,0,0,0,0,0,0,0,0
732,2002,1,1,0,0,1,1,0,0,0,0,0,0,0,0
732,2003,1,1,0,0,1,1,0,0,0,0,0,0,0,0
732,2004,1,1,0,0,1,1,0,0,0,0,0,0,0,0
732,2005,1,1,0,0,1,1,0,0,0,0,0,0,0,0
732,2006,1,1,0,0,1,1,0,0,0,0,0,0,0,0
732,2007,1,1,0,0,1,1,0,0,0,0,0,0,0,0
732,2008,1,1,0,0,1,1,0,0,0,0,0,0,0,0
732,2009,1,1,0,0,1,1,0,0,0,0,0,0,0,0
732,2010,1,1,0,0,1,1,0,0,0,0,0,0,0,0
732,2011,1,1,0,0,1,1,0,0,0,0,0,0,0,0
732,2012,1,1,0,0,1,1,0,0,0,0,0,0,0,0
732,2013,1,1,0,0,1,1,0,0,0,0,0,0,0,0
732,2014,1,1,0,0,1,1,0,0,0,0,0,0,0,0
732,2015,1,1,0,0,1,1,0,0,0,0,0,0,0,0
732,2016,1,1,0,0,1,1,0,0,0,0,0,0,0,0
732,2017,1,1,0,0,1,1,0,0,0,0,0,0,0,0
732,2018,1,1,0,0,1,1,0,0,0,0,0,0,0,0
732,2019,1,1,0,0,1,1,0,0,0,0,0,0,0,0
740,1946,1,0.9467289999999999,0,0,1,0.973,0,0,0,0,0,0,0,0
740,1947,1,0.9467289999999999,0,0,1,0.973,0,0,0,0,0,0,0,0
740,1948,1,0.9467289999999999,0,0,1,0.973,0,0,0,0,0,0,0,0
740,1949,1,0.9467289999999999,0,0,1,0.973,0,0,0,0,0,0,0,0
740,1950,1,0.9467289999999999,0,0,1,0.973,0,0,0,0,0,0,0,0
740,1951,1,0.9467289999999999,0,0,1,0.973,0,0,0,0,0,0,0,0
740,1952,1,0.9467289999999999,0,0,1,0.973,0,0,0,0,0,0,0,0
740,1953,1,0.9467289999999999,0,0,1,0.973,0,0,0,0,0,0,0,0
740,1954,5,0.94689304,1,0.006,4,0.9892,0,0,1,1,1,0.006,3,0.016199999999999992
740,1955,5,0.94689304,1,0.006,4,0.9892,0,0,0,0,0,0,0,0
740,1956,5,0.94689304,1,0.006,4,0.9892,0,0,0,0,0,0,0,0
740,1957,5,0.94689304,1,0.006,4,0.9892,0,0,0,0,0,0,0,0
740,1958,5,0.94689304,1,0.006,4,0.9892,0,0,0,0,0,0,0,0
740,1959,5,0.94689304,1,0.006,4,0.9892,0,0,0,0,0,0,0,0
740,1960,5,0.94689304,1,0.006,4,0.9892,0,0,0,0,0,0,0,0
740,1961,5,0.94689304,1,0.006,4,0.9892,0,0,0,0,0,0,0,0
740,1962,5,0.94689304,1,0.006,4,0.9892,0,0,0,0,0,0,0,0
740,1963,5,0.94689304,1,0.006,4,0.9892,0,0,0,0,0,0,0,0
740,1964,5,0.94689304,1,0.006,4,0.9892,0,0,0,0,0,0,0,0
740,1965,5,0.94689304,1,0.006,4,0.9892,0,0,0,0,0,0,0,0
740,1966,5,0.94689304,1,0.006,4,0.9892,0,0,0,0,0,0,0,0
740,1967,5,0.94689304,1,0.006,4,0.9892,0,0,0,0,0,0,0,0
740,1968,5,0.94689304,1,0.006,4,0.9892,0,0,0,0,0,0,0,0
740,1969,5,0.94689304,1,0.006,4,0.9892,0,0,0,0,0,0,0,0
740,1970,5,0.94689304,1,0.006,4,0.9892,0,0,0,0,0,0,0,0
740,1971,5,0.94689304,1,0.006,4,0.9892,0,0,0,0,0,0,0,0
740,1972,5,0.94689304,1,0.006,4,0.9892,0,0,0,0,0,0,0,0
740,1973,5,0.94689304,1,0.006,4,0.9892,0,0,0,0,0,0,0,0
740,1974,5,0.94689304,3,0.022,2,0.9732,0,0,1,1,2,0.016,-2,-0.016000000000000014
740,1975,5,0.94689304,3,0.022,2,0.9732,0,0,0,0,0,0,0,0
740,1976,5,0.94689304,3,0.022,2,0.9732,0,0,0,0,0,0,0,0
740,1977,5,0.94689304,3,0.022,2,0.9732,0,0,0,0,0,0,0,0
740,1978,5,0.94689304,3,0.022,2,0.9732,0,0,0,0,0,0,0,0
740,1979,5,0.94689304,3,0.022,2,0.9732,0,0,0,0,0,0,0,0
740,1980,5,0.94689304,3,0.022,2,0.9732,0,0,0,0,0,0,0,0
740,1981,5,0.94689304,3,0.022,2,0.9732,0,0,0,0,0,0,0,0
740,1982,5,0.94689304,3,0.022,2,0.9732,0,0,0,0,0,0,0,0
740,1983,5,0.94689304,3,0.022,2,0.9732,0,0,0,0,0,0,0,0
740,1984,5,0.94689304,3,0.022,2,0.9732,0,0,0,0,0,0,0,0
740,1985,5,0.94689304,3,0.022,2,0.9732,0,0,0,0,0,0,0,0
740,1986,5,0.94689304,3,0.0142,2,0.981,0,0,0,0,0,-0.007799999999999998,0,0.007800000000000029
740,1987,5,0.94689304,3,0.0142,2,0.981,0,0,0,0,0,0,0,0
740,1988,5,0.94689304,3,0.0142,2,0.981,0,0,0,0,0,0,0,0
740,1989,5,0.94689304,3,0.0142,2,0.981,0,0,0,0,0,0,0,0
740,1990,5,0.94689304,3,0.0142,2,0.981,0,0,0,0,0,0,0,0
740,1991,5,0.94689304,3,0.0142,2,0.981,0,0,0,0,0,0,0,0
740,1992,5,0.94689304,3,0.0142,2,0.981,0,0,0,0,0,0,0,0
740,1993,5,0.94689304,3,0.0142,2,0.981,0,0,0,0,0,0,0,0
740,1994,5,0.94689304,3,0.0142,2,0.981,0,0,0,0,0,0,0,0
740,1995,5,0.94689304,3,0.0142,2,0.981,0,0,0,0,0,0,0,0
740,1996,5,0.94689304,3,0.0142,2,0.981,0,0,0,0,0,0,0,0
740,1997,5,0.94689304,3,0.0142,2,0.981,0,0,0,0,0,0,0,0
740,1998,5,0.94689304,3,0.0142,2,0.981,0,0,0,0,0,0,0,0
740,1999,5,0.96016608,2,0.013000000000000001,3,0.987,0,0,1,1,-1,-0.0011999999999999997,1,0.006000000000000005
740,2000,5,0.96016608,2,0.013000000000000001,3,0.987,0,0,0,0,0,0,0,0
740,2001,5,0.96016608,2,0.013000000000000001,3,0.987,0,0,0,0,0,0,0,0
740,2002,5,0.96016608,2,0.013000000000000001,3,0.987,0,0,0,0,0,0,0,0
740,2003,5,0.96016608,2,0.013000000000000001,3,0.987,0,0,0,0,0,0,0,0
740,2004,5,0.96016608,2,0.013000000000000001,3,0.987,0,0,0,0,0,0,0,0
740,2005,5,0.96016608,2,0.013000000000000001,3,0.987,0,0,0,0,0,0,0,0
740,2006,5,0.96016608,2,0.013000000000000001,3,0.987,0,0,0,0,0,0,0,0
740,2007,5,0.96016608,2,0.013000000000000001,3,0.987,0,0,0,0,0,0,0,0
740,2008,5,0.96016608,2,0.013000000000000001,3,0.987,0,0,0,0,0,0,0,0
740,2009,5,0.96016608,2,0.013000000000000001,3,0.987,0,0,0,0,0,0,0,0
740,2010,5,0.96016608,2,0.013000000000000001,3,0.987,0,0,0,0,0,0,0,0
740,2011,5,0.96016608,2,0.013000000000000001,3,0.987,0,0,0,0,0,0,0,0
740,2012,5,0.9621216800000001,2,0.012,3,0.988,0,0,0,0,0,-0.0010000000000000009,0,0.0010000000000000009
740,2013,5,0.9621216800000001,2,0.012,3,0.988,0,0,0,0,0,0,0,0
740,2014,5,0.9621216800000001,2,0.012,3,0.988,0,0,0,0,0,0,0,0
740,2015,5,0.9621216800000001,3,0.0122,2,0.9878,0,0,1,1,1,2.0000000000000052e-4,-1,-1.9999999999997797e-4
740,2016,5,0.9621216800000001,3,0.0122,2,0.9878,0,0,0,0,0,0,0,0
740,2017,5,0.9621216800000001,3,0.0122,2,0.9878,0,0,0,0,0,0,0,0
740,2018,5,0.95859404,3,0.0122,2,0.986,0,0,0,0,0,0,0,-0.0018000000000000238
740,2019,5,0.95859404,3,0.0122,2,0.986,0,0,0,0,0,0,0,0
750,1947,19,0.12976145,4,0.006,15,0.9569,0,0,0,0,0,0,0,0
750,1948,19,0.12976145,4,0.006,15,0.9569,0,0,0,0,0,0,0,0
750,1949,19,0.12976145,4,0.006,15,0.9569,0,0,0,0,0,0,0,0
750,1950,19,0.12976145,4,0.006,15,0.9569,0,0,0,0,0,0,0,0
750,1951,20,0.1297817,5,0.010499999999999999,15,0.9569,0,0,1,0,1,0.004499999999999999,0,0
750,1952,20,0.1297817,5,0.010499999999999999,15,0.9569,0,0,0,0,0,0,0,0
750,1953,20,0.1297817,5,0.010499999999999999,15,0.9569,0,0,0,0,0,0,0,0
750,1954,20,0.1297817,5,0.010499999999999999,15,0.9569,0,0,0,0,0,0,0,0
750,1955,20,0.1297817,5,0.010499999999999999,15,0.9569,0,0,0,0,0,0,0,0
750,1956,20,0.1297817,5,0.010499999999999999,15,0.9569,0,0,0,0,0,0,0,0
750,1957,20,0.1297817,5,0.010499999999999999,15,0.9569,0,0,0,0,0,0,0,0
750,1958,20,0.1297817,5,0.010499999999999999,15,0.9569,0,0,0,0,0,0,0,0
750,1959,20,0.1297817,5,0.010499999999999999,15,0.9569,0,0,0,0,0,0,0,0
750,1960,20,0.1297817,5,0.010499999999999999,15,0.9569,0,0,0,0,0,0,0,0
750,1961,20,0.1297817,5,0.010499999999999999,15,0.9569,0,0,0,0,0,0,0,0
750,1962,20,0.1297817,5,0.010499999999999999,15,0.9569,0,0,0,0,0,0,0,0
750,1963,20,0.1297817,5,0.010499999999999999,15,0.9569,0,0,0,0,0,0,0,0
750,1964,20,0.1297817,5,0.010499999999999999,15,0.9569,0,0,0,0,0,0,0,0
750,1965,20,0.1297817,6,0.0115,14,0.9559,0,0,1,1,1,0.0010000000000000009,-1,-0.0010000000000000009
750,1966,20,0.1297817,6,0.0115,14,0.9559,0,0,0,0,0,0,0,0
750,1967,20,0.1297817,6,0.0115,14,0.9559,0,0,0,0,0,0,0,0
750,1968,20,0.1297817,6,0.0115,14,0.9559,0,0,0,0,0,0,0,0
750,1969,20,0.1297817,6,0.0115,14,0.9559,0,0,0,0,0,0,0,0
750,1970,20,0.1297817,6,0.0115,14,0.9559,0,0,0,0,0,0,0,0
750,1971,20,0.1297817,6,0.0115,14,0.9559,0,0,0,0,0,0,0,0
750,1972,20,0.1297817,6,0.0115,14,0.9559,0,0,0,0,0,0,0,0
750,1973,20,0.1297817,6,0.0115,14,0.9559,0,0,0,0,0,0,0,0
750,1974,20,0.1297817,6,0.0115,14,0.9559,0,0,0,0,0,0,0,0
750,1975,20,0.1297817,6,0.0115,14,0.9559,0,0,0,0,0,0,0,0
750,1976,20,0.1297817,6,0.0115,14,0.9559,0,0,0,0,0,0,0,0
750,1977,20,0.1297817,6,0.0115,14,0.9559,0,0,0,0,0,0,0,0
750,1978,20,0.1297817,6,0.0115,14,0.9559,0,0,0,0,0,0,0,0
750,1979,21,0.12051623000000002,6,0.0115,15,0.9560000000000001,0,0,0,1,0,0,1,1.0000000000010001e-4
750,1980,21,0.12051623000000002,6,0.0115,15,0.9560000000000001,0,0,0,0,0,0,0,0
750,1981,21,0.12051623000000002,6,0.0115,15,0.9560000000000001,0,0,0,0,0,0,0,0
750,1982,21,0.12051623000000002,6,0.0115,15,0.9560000000000001,0,0,0,0,0,0,0,0
750,1983,21,0.12051623000000002,6,0.0115,15,0.9560000000000001,0,0,0,0,0,0,0,0
750,1984,21,0.12051623000000002,6,0.0115,15,0.9560000000000001,0,0,0,0,0,0,0,0
750,1985,21,0.12051623000000002,6,0.0115,15,0.9560000000000001,0,0,0,0,0,0,0,0
750,1986,21,0.12051623000000002,6,0.0115,15,0.9560000000000001,0,0,0,0,0,0,0,0
750,1987,21,0.12051623000000002,6,0.0115,15,0.9560000000000001,0,0,0,0,0,0,0,0
750,1988,21,0.12051623000000002,6,0.0115,15,0.9560000000000001,0,0,0,0,0,0,0,0
750,1989,21,0.12051623000000002,6,0.0115,15,0.9560000000000001,0,0,0,0,0,0,0,0
750,1990,21,0.12051623000000002,6,0.0115,15,0.9560000000000001,0,0,0,0,0,0,0,0
750,1991,21,0.12051623000000002,6,0.0115,15,0.9560000000000001,0,0,0,0,0,0,0,0
750,1992,21,0.12051623000000002,6,0.0115,15,0.9560000000000001,0,0,0,0,0,0,0,0
750,1993,21,0.12051623000000002,6,0.0115,15,0.9560000000000001,0,0,0,0,0,0,0,0
750,1994,21,0.12051623000000002,6,0.0115,15,0.9560000000000001,0,0,0,0,0,0,0,0
750,1995,21,0.12051623000000002,6,0.0115,15,0.9560000000000001,0,0,0,0,0,0,0,0
750,1996,21,0.12051623000000002,6,0.0115,15,0.9560000000000001,0,0,0,0,0,0,0,0
750,1997,21,0.12051623000000002,6,0.0115,15,0.9560000000000001,0,0,0,0,0,0,0,0
750,1998,21,0.12051623000000002,6,0.0115,15,0.9560000000000001,0,0,0,0,0,0,0,0
750,1999,21,0.12051623000000002,6,0.0115,15,0.9560000000000001,0,0,0,0,0,0,0,0
750,2000,21,0.12051623000000002,6,0.0115,15,0.9560000000000001,0,0,0,0,0,0,0,0
750,2001,21,0.12051623000000002,6,0.0115,15,0.9560000000000001,0,0,0,0,0,0,0,0
750,2002,21,0.12051623000000002,6,0.0115,15,0.9560000000000001,0,0,0,0,0,0,0,0
750,2003,21,0.12051623000000002,6,0.0115,15,0.9560000000000001,0,0,0,0,0,0,0,0
750,2004,21,0.12051623000000002,6,0.0115,15,0.9560000000000001,0,0,0,0,0,0,0,0
750,2005,21,0.12051623000000002,6,0.0115,15,0.9560000000000001,0,0,0,0,0,0,0,0
750,2006,21,0.12051623000000002,6,0.0115,15,0.9560000000000001,0,0,0,0,0,0,0,0
750,2007,21,0.12051623000000002,6,0.0115,15,0.9560000000000001,0,0,0,0,0,0,0,0
750,2008,21,0.12051623000000002,6,0.0115,15,0.9560000000000001,0,0,0,0,0,0,0,0
750,2009,21,0.12051623000000002,6,0.0115,15,0.9560000000000001,0,0,0,0,0,0,0,0
750,2010,21,0.12051623000000002,6,0.0115,15,0.9560000000000001,0,0,0,0,0,0,0,0
750,2011,21,0.12051623000000002,6,0.0115,15,0.9560000000000001,0,0,0,0,0,0,0,0
750,2012,21,0.12051623000000002,6,0.0115,15,0.9560000000000001,0,0,0,0,0,0,0,0
750,2013,21,0.12051623000000002,6,0.0115,15,0.9560000000000001,0,0,0,0,0,0,0,0
750,2014,21,0.12051623000000002,6,0.0115,15,0.9560000000000001,0,0,0,0,0,0,0,0
750,2015,21,0.12051623000000002,6,0.0115,15,0.9560000000000001,0,0,0,0,0,0,0,0
750,2016,21,0.12051623000000002,6,0.0115,15,0.9560000000000001,0,0,0,0,0,0,0,0
750,2017,21,0.12051623000000002,7,0.1265,14,0.841,0,0,1,1,1,0.115,-1,-0.1150000000000001
750,2018,21,0.12051623000000002,7,0.1265,14,0.841,0,0,0,0,0,0,0,0
750,2019,21,0.12051623000000002,7,0.1265,14,0.841,0,0,0,0,0,0,0,0
760,1949,2,0.3725,1,0.35,1,0.5,0,0,0,0,0,0,0,0
760,1950,2,0.3725,1,0.35,1,0.5,0,0,0,0,0,0,0,0
760,1951,2,0.3725,1,0.35,1,0.5,0,0,0,0,0,0,0,0
760,1952,2,0.3725,1,0.35,1,0.5,0,0,0,0,0,0,0,0
760,1953,2,0.3725,1,0.35,1,0.5,0,0,0,0,0,0,0,0
760,1954,2,0.3725,1,0.35,1,0.5,0,0,0,0,0,0,0,0
760,1955,2,0.3725,1,0.35,1,0.5,0,0,0,0,0,0,0,0
760,1956,2,0.3725,1,0.35,1,0.5,0,0,0,0,0,0,0,0
760,1957,2,0.3725,1,0.35,1,0.5,0,0,0,0,0,0,0,0
760,1958,2,0.3725,1,0.35,1,0.5,0,0,0,0,0,0,0,0
760,1959,2,0.3725,1,0.35,1,0.5,0,0,0,0,0,0,0,0
760,1960,2,0.3725,1,0.35,1,0.5,0,0,0,0,0,0,0,0
760,1961,2,0.3725,1,0.35,1,0.5,0,0,0,0,0,0,0,0
760,1962,2,0.3725,1,0.35,1,0.5,0,0,0,0,0,0,0,0
760,1963,2,0.3725,1,0.35,1,0.5,0,0,0,0,0,0,0,0
760,1964,2,0.3725,1,0.35,1,0.5,0,0,0,0,0,0,0,0
760,1965,2,0.3725,1,0.35,1,0.5,0,0,0,0,0,0,0,0
760,1966,2,0.3725,1,0.35,1,0.5,0,0,0,0,0,0,0,0
760,1967,2,0.3725,1,0.35,1,0.5,0,0,0,0,0,0,0,0
760,1968,2,0.3725,1,0.35,1,0.5,0,0,0,0,0,0,0,0
760,1969,2,0.3725,1,0.35,1,0.5,0,0,0,0,0,0,0,0
760,1970,2,0.3725,1,0.35,1,0.5,0,0,0,0,0,0,0,0
760,1971,2,0.3725,1,0.35,1,0.5,0,0,0,0,0,0,0,0
760,1972,2,0.3725,1,0.35,1,0.5,0,0,0,0,0,0,0,0
760,1973,2,0.3725,1,0.35,1,0.5,0,0,0,0,0,0,0,0
760,1974,2,0.3725,1,0.35,1,0.5,0,0,0,0,0,0,0,0
760,1975,2,0.3725,1,0.35,1,0.5,0,0,0,0,0,0,0,0
760,1976,2,0.3725,1,0.35,1,0.5,0,0,0,0,0,0,0,0
760,1977,2,0.3725,1,0.35,1,0.5,0,0,0,0,0,0,0,0
760,1978,2,0.3725,1,0.35,1,0.5,0,0,0,0,0,0,0,0
760,1979,2,0.3725,1,0.35,1,0.5,0,0,0,0,0,0,0,0
760,1980,2,0.3725,1,0.35,1,0.5,0,0,0,0,0,0,0,0
