gwcode,year,infmort,infmort_yearadj,infmort_imputed
702,2004,54.7,0.5800071348124707,FALSE
702,2005,50.8,0.5156923345335926,FALSE
702,2006,47.4,0.47429098613127074,FALSE
702,2007,44.5,0.42733066969386424,FALSE
702,2008,42.1,0.39662049760947493,FALSE
702,2009,40.1,0.37455762089658856,FALSE
702,2010,38.5,0.36858570237126254,FALSE
702,2011,37.3,0.35328392950338383,FALSE
702,2012,36.2,0.36996510156709767,FALSE
702,2013,35.3,0.38213101864424803,FALSE
702,2014,34.5,0.3954155974804478,FALSE
702,2015,33.7,0.40621300135789284,FALSE
702,2016,32.9,0.41528011475710386,FALSE
702,2017,32.1,0.42120575895086604,FALSE
702,2018,31.3,0.42592722944878375,FALSE
702,2019,30.4,0.4254851450023603,FALSE
703,1991,53.9,0.05758180587971653,FALSE
703,1992,53.7,0.09472885708926003,FALSE
703,1993,53.7,0.12396777488187433,FALSE
703,1994,53.8,0.14971885407236815,FALSE
703,1995,53.5,0.16450935690473337,FALSE
703,1996,52.4,0.1653132344927423,FALSE
703,1997,50.6,0.14891826352669155,FALSE
703,1998,48.6,0.12628924598802732,FALSE
703,1999,46.4,0.09916639646755623,FALSE
703,2000,44.3,0.07889323683486515,FALSE
703,2001,42.2,0.05856050961543813,FALSE
703,2002,40.3,0.03743954219783656,FALSE
703,2003,38.6,0.02965180142758799,FALSE
703,2004,37,0.023304022319001628,FALSE
703,2005,35.4,0.0148536128810892,FALSE
703,2006,34.1,0.026800056541964767,FALSE
703,2007,32.7,0.017235475022406258,FALSE
703,2008,31.2,0.005671965055193291,FALSE
703,2009,29.6,-0.013360181224777916,FALSE
703,2010,27.8,-0.04047485762636846,FALSE
703,2011,26.1,-0.0823849489371434,FALSE
703,2012,24.5,-0.10519121955089873,FALSE
703,2013,23.1,-0.1291696837461094,FALSE
703,2014,22,-0.1440709826782074,FALSE
703,2015,20.9,-0.16220284079497793,FALSE
703,2016,19.9,-0.17846748733363157,FALSE
703,2017,18.9,-0.19819373305776142,FALSE
703,2018,17.9,-0.21912699627027993,FALSE
703,2019,16.9,-0.24211348190594514,FALSE
704,1991,59.5,0.19562182289859326,FALSE
704,1992,59.3,0.2341315748703393,FALSE
704,1993,59.3,0.26485033628517407,FALSE
704,1994,59.1,0.2843731638340011,FALSE
704,1995,58.7,0.297598284793252,FALSE
704,1996,58.1,0.3135261547587187,FALSE
704,1997,57.5,0.3313338056286226,FALSE
704,1998,56.7,0.3438277645338287,FALSE
704,1999,55.6,0.3508234532179343,FALSE
704,2000,54.2,0.35614802404112605,FALSE
704,2001,52.4,0.35136305769262877,FALSE
704,2002,50.5,0.33837064589123067,FALSE
704,2003,48.4,0.32809317579606834,FALSE
704,2004,46.3,0.3158090475274344,FALSE
704,2005,44.2,0.30104716811109133,FALSE
704,2006,42.1,0.2959675329866602,FALSE
704,2007,40,0.27093843443779975,FALSE
704,2008,37.9,0.24597977864360487,FALSE
704,2009,35.8,0.2156960447897431,FALSE
704,2010,33.8,0.18890489564333104,FALSE
704,2011,31.8,0.1393393909834821,FALSE
704,2012,29.9,0.11411169788817642,FALSE
704,2013,28.1,0.08037978444666011,FALSE
704,2014,26.3,0.041512400896370025,FALSE
704,2015,24.6,0.0021048635773363573,FALSE
704,2016,23,-0.036881520681225376,FALSE
704,2017,21.5,-0.07619080281363778,FALSE
704,2018,20.2,-0.10840873364685852,FALSE
704,2019,19.1,-0.13331963159496188,FALSE
705,1991,44.4,-0.17659322299159214,FALSE
705,1992,44.3,-0.1392685620432663,FALSE
705,1993,44.5,-0.10748214742354699,FALSE
705,1994,44.8,-0.07893940778700832,FALSE
705,1995,45,-0.05303985214380662,FALSE
705,1996,44.8,-0.03230399252855955,FALSE
705,1997,44,-0.02556616804906864,FALSE
705,1998,42.6,-0.034850397379232935,FALSE
705,1999,40.9,-0.05128075702451757,FALSE
705,2000,39,-0.06953609368969858,FALSE
705,2001,36.9,-0.09358199085604346,FALSE
705,2002,34.9,-0.12187692446337199,FALSE
705,2003,33,-0.1408861267829723,FALSE
705,2004,31.1,-0.16226368184548798,FALSE
705,2005,29.4,-0.18027835659391217,FALSE
705,2006,27.6,-0.19189851806935024,FALSE
705,2007,25.7,-0.22604133537591647,FALSE
705,2008,23.8,-0.2597426350275299,FALSE
705,2009,21.9,-0.2978332361137801,FALSE
705,2010,20,-0.338668536876978,FALSE
705,2011,18.1,-0.39357700496609155,FALSE
705,2012,16.2,-0.44226792598503284,FALSE
705,2013,14.5,-0.489594769037673,FALSE
705,2014,13,-0.5325013203924391,FALSE
705,2015,11.7,-0.5707517273423537,FALSE
705,2016,10.6,-0.60322538729085,FALSE
705,2017,9.8,-0.6252039889121938,FALSE
705,2018,9.2,-0.6379308592371346,FALSE
705,2019,8.8,-0.6426726580509283,FALSE
710,1960,105.82767060907369,-0.0585936584453253,TRUE
710,1961,103.48832766381307,-0.09823913053350224,TRUE
710,1962,101.17711269285316,-0.10134772091023411,TRUE
710,1963,98.89402569619399,-0.1021864917523018,TRUE
710,1964,96.63906667383553,-0.10946749260524224,TRUE
710,1965,94.4122356257778,-0.11552866703226401,TRUE
710,1966,92.21353255202078,-0.11049864622029008,TRUE
710,1967,90.0429574525645,-0.11192384172437911,TRUE
710,1968,87.90051032740894,-0.12616729351875117,TRUE
710,1969,85.7861911765541,-0.1298135170796607,TRUE
710,1970,83.7,-0.12715396595112918,FALSE
710,1971,80,-0.15689480746652207,FALSE
710,1972,76.4,-0.1878385735895081,FALSE
710,1973,72.9,-0.209809801720249,FALSE
710,1974,69.4,-0.2524153190568083,FALSE
710,1975,65.9,-0.3122880592873196,FALSE
710,1976,62.4,-0.3416149927280959,FALSE
710,1977,59,-0.37541342611737427,FALSE
710,1978,55.7,-0.39851192779924965,FALSE
710,1979,52.8,-0.41806220201274247,FALSE
710,1980,50.3,-0.43116412495897716,FALSE
710,1981,48,-0.44038330880697807,FALSE
710,1982,46.2,-0.4420916810499669,FALSE
710,1983,44.7,-0.43902488136630335,FALSE
710,1984,43.5,-0.4229679550997529,FALSE
710,1985,42.7,-0.4081281924291675,FALSE
710,1986,42.3,-0.3861377548564568,FALSE
710,1987,42.1,-0.3613124665166471,FALSE
710,1988,42.1,-0.3332223508804031,FALSE
710,1989,42.2,-0.3034969120804876,FALSE
710,1990,42.2,-0.27796438219273223,FALSE
710,1991,42.1,-0.23328822998148785,FALSE
710,1992,41.7,-0.20399125244162444,FALSE
710,1993,41,-0.19553374830060943,FALSE
710,1994,40.1,-0.1983498334246826,FALSE
710,1995,38.9,-0.2091634021668765,FALSE
710,1996,37.7,-0.2169200861931966,FALSE
710,1997,36.3,-0.22913133822078888,FALSE
710,1998,34.9,-0.24164627303388367,FALSE
710,1999,33.5,-0.2537005635411259,FALSE
710,2000,31.9,-0.2683753855244917,FALSE
710,2001,30.1,-0.28878368957417055,FALSE
710,2002,28.2,-0.3195473553207974,FALSE
710,2003,26.2,-0.3479678967529384,FALSE
710,2004,24.1,-0.38242875458301806,FALSE
710,2005,22.2,-0.4144367199639138,FALSE
710,2006,20.3,-0.4375138403251348,FALSE
710,2007,18.7,-0.4693181457742391,FALSE
710,2008,17.2,-0.49646376483103993,FALSE
710,2009,15.8,-0.5231950068700024,FALSE
710,2010,14.6,-0.5451103148197077,FALSE
710,2011,13.6,-0.5686225364823749,FALSE
710,2012,12.6,-0.5884698709444163,FALSE
710,2013,11.6,-0.6111334605894794,FALSE
710,2014,10.8,-0.6274509585003625,FALSE
710,2015,10,-0.6462444563782818,FALSE
710,2016,9.2,-0.6671674367467753,FALSE
710,2017,8.5,-0.6862054540342556,FALSE
710,2018,7.9,-0.7005107468068944,FALSE
710,2019,7.4,-0.7119051082488267,FALSE
712,1960,210.46716549332356,1.4570246603395076,TRUE
712,1961,204.94526392582193,1.3908347261826777,TRUE
712,1962,199.49557852375432,1.3921149091858709,TRUE
712,1963,194.1181092871206,1.3751547599871101,TRUE
712,1964,188.81285621592087,1.332871567675925,TRUE
712,1965,183.57981931015507,1.2992144452484526,TRUE
712,1966,178.41899856982332,1.2965707702678986,TRUE
712,1967,173.33039399492543,1.2730009097090491,TRUE
712,1968,168.31400558546153,1.238857547253763,TRUE
712,1969,163.3698333414316,1.2098581325410922,TRUE
712,1970,158.4978772628356,1.1882397251620727,TRUE
712,1971,153.69813734967357,1.1707705690557306,TRUE
712,1972,148.97061360194556,1.1399740707160795,TRUE
712,1973,144.31530601965144,1.1175996552589789,TRUE
712,1974,139.7322146027913,1.061709778953907,TRUE
712,1975,135.22133935136515,0.9998720132631972,TRUE
712,1976,130.78268026537293,0.9729943556083304,TRUE
712,1977,126.41623734481465,0.9428924380722086,TRUE
712,1978,122.12201058969035,0.9261963158065245,TRUE
712,1979,117.9,0.9046786117313396,FALSE
712,1980,114,0.8888142147786913,FALSE
712,1981,110.5,0.8834338111827961,FALSE
712,1982,107,0.8689806315783751,FALSE
712,1983,103.7,0.8546851905434012,FALSE
712,1984,100.4,0.84206160264383,FALSE
712,1985,97.2,0.819712145906066,FALSE
712,1986,93.8,0.788019257636926,FALSE
712,1987,90.3,0.7491345677098634,FALSE
712,1988,86.8,0.7065219112101517,FALSE
712,1989,83.3,0.6609326233929166,FALSE
712,1990,80,0.6198683834125361,FALSE
712,1991,76.9,0.6245318757786745,FALSE
712,1992,74.1,0.6025530432917634,FALSE
712,1993,71.3,0.5667415392922452,FALSE
712,1994,68.7,0.528275309817336,FALSE
712,1995,66.2,0.4895534692478461,FALSE
712,1996,63.6,0.45653862168202924,FALSE
712,1997,60.9,0.42121972492522625,FALSE
712,1998,58,0.37874135393006836,FALSE
712,1999,55.1,0.3371464392641094,FALSE
712,2000,52,0.29453584910640135,FALSE
712,2001,48.8,0.24802098190067903,FALSE
712,2002,45.6,0.19380570392087473,FALSE
712,2003,42.3,0.14232864685242233,FALSE
712,2004,39.2,0.0924987594650826,FALSE
712,2005,36.3,0.04412340830233936,FALSE
712,2006,33.5,0.006612495808612564,FALSE
712,2007,30.9,-0.0453214190800197,FALSE
712,2008,28.4,-0.09475518092205337,FALSE
712,2009,26.1,-0.1426661152652334,FALSE
712,2010,23.9,-0.1895716972516733,FALSE
712,2011,22,-0.24187087765197937,FALSE
712,2012,20.2,-0.2798213204746068,FALSE
712,2013,18.8,-0.3093822263918912,FALSE
712,2014,17.7,-0.3296543662527848,FALSE
712,2015,16.7,-0.34871428900138857,FALSE
712,2016,15.9,-0.3611590572077039,FALSE
712,2017,15.2,-0.37181328763593724,FALSE
712,2018,14.6,-0.3779836339473627,FALSE
712,2019,14,-0.38552355731587734,FALSE
731,1960,57.00901778363216,-0.7656922984233077,TRUE
731,1961,55.74725036515137,-0.798930406222294,TRUE
731,1962,54.49624274696865,-0.8104325730321166,TRUE
731,1963,53.255994929083954,-0.8102315887263671,TRUE
731,1964,52.026506911497336,-0.8075665709226043,TRUE
731,1965,50.80777869420878,-0.8073619831288035,TRUE
731,1966,49.59981027721828,-0.8060515862532744,TRUE
731,1967,48.402601660525846,-0.8043303052797516,TRUE
731,1968,47.21615284413146,-0.8167871753846823,TRUE
731,1969,46.0404638280351,-0.81612087049329,TRUE
731,1970,44.87553461223682,-0.8099200911507966,TRUE
731,1971,43.72136519673661,-0.810451180367191,TRUE
731,1972,42.577955581534425,-0.8066749869266532,TRUE
731,1973,41.44530576663033,-0.7944640014834706,TRUE
731,1974,40.323415752024275,-0.7956979291734457,TRUE
731,1975,39.21228553771627,-0.8174507360720417,TRUE
731,1976,38.11191512370634,-0.8085364896284206,TRUE
731,1977,37.02230450999444,-0.8051811792130723,TRUE
731,1978,35.94345369658062,-0.7925328181783353,TRUE
731,1979,34.87536268346484,-0.7822657250563868,TRUE
731,1980,33.818031470647114,-0.772700097564687,TRUE
731,1981,32.77146005812746,-0.7629401390069612,TRUE
731,1982,31.735648445905856,-0.7539964646469335,TRUE
731,1983,30.71059663398231,-0.7457745768684155,TRUE
731,1984,29.69630462235681,-0.7298586872404751,TRUE
731,1985,28.692772411029377,-0.7236995513645861,TRUE
731,1986,27.7,-0.719005568107008,FALSE
731,1987,27.4,-0.6999757736355208,FALSE
731,1988,27.8,-0.6658474727572472,FALSE
731,1989,28.9,-0.6155872483772341,FALSE
731,1990,30.7,-0.5511145622049172,FALSE
731,1991,33.4,-0.4477432564215285,FALSE
731,1992,36.9,-0.32347929625397837,FALSE
731,1993,41.1,-0.19301798827555047,FALSE
731,1994,45.5,-0.06115487630905674,FALSE
731,1995,49.8,0.06981146590713352,FALSE
731,1996,53.2,0.18611504786340574,FALSE
731,1997,55.1,0.2678849214192553,FALSE
731,1998,55,0.2981715322464382,FALSE
731,1999,53.1,0.28243838344880984,FALSE
731,2000,49.4,0.22172146054718134,FALSE
731,2001,44.5,0.12458461359362812,FALSE
731,2002,39.1,0.0020358829397903316,FALSE
731,2003,34.2,-0.10434228502356645,FALSE
731,2004,30.4,-0.18428018911924107,FALSE
731,2005,27.8,-0.23231354845391247,FALSE
731,2006,26.4,-0.23227363953605465,FALSE
731,2007,26,-0.21561518635884547,FALSE
731,2008,25.7,-0.19159564311439833,FALSE
731,2009,25.2,-0.17591621258992204,FALSE
731,2010,24.4,-0.17045671781253166,FALSE
731,2011,23.1,-0.19908196994799895,FALSE
731,2012,21.5,-0.22702617368371827,FALSE
731,2013,19.8,-0.2674723327533373,FALSE
731,2014,18.3,-0.3037590104051693,FALSE
731,2015,17,-0.33539204270093065,FALSE
731,2016,16,-0.3565917679608521,FALSE
731,2017,15.1,-0.376505708029942,FALSE
731,2018,14.4,-0.3876113089580949,FALSE
731,2019,13.7,-0.40035908235828416,FALSE
732,1960,79.7,-0.43703180215093496,FALSE
732,1961,79.7,-0.44737816551978243,FALSE
732,1962,76.1,-0.48227037222477437,FALSE
732,1963,72.9,-0.505467311179592,FALSE
732,1964,69.8,-0.5294462566061363,FALSE
732,1965,66.7,-0.5552141766928619,FALSE
732,1966,63.5,-0.5791688519464904,FALSE
732,1967,60.2,-0.6081601547607423,FALSE
732,1968,56.8,-0.6541006835720096,FALSE
732,1969,53.5,-0.6873137038013152,FALSE
732,1970,50.2,-0.7162841694386943,FALSE
732,1971,47.1,-0.7495853754836468,FALSE
732,1972,44.3,-0.7751670219336005,FALSE
732,1973,41.8,-0.7878712343869978,FALSE
732,1974,39.8,-0.8054777118848798,FALSE
732,1975,38,-0.840397676999697,FALSE
732,1976,36.5,-0.8395244339752327,FALSE
732,1977,35,-0.844726784243902,FALSE
732,1978,33.7,-0.8372758420588782,FALSE
732,1979,32.4,-0.8325616275178003,FALSE
732,1980,30.9,-0.8331669474222545,FALSE
732,1981,29.4,-0.8343512837159349,FALSE
732,1982,27.7,-0.8410199340701038,FALSE
732,1983,25.9,-0.8512579212290567,FALSE
732,1984,24.1,-0.8542785600246299,FALSE
732,1985,22.3,-0.8677234750353834,FALSE
732,1986,20.5,-0.8831595582031703,FALSE
732,1987,18.8,-0.8981053274601679,FALSE
732,1988,17.2,-0.9124087519107121,FALSE
732,1989,15.7,-0.9253310407920501,FALSE
732,1990,14.4,-0.9382752521352313,FALSE
732,1991,13.3,-0.9432083175071395,FALSE
732,1992,12.2,-0.9383448550383823,FALSE
732,1993,11.3,-0.9427144757431105,FALSE
732,1994,10.4,-0.952922097560625,FALSE
732,1995,9.6,-0.9590683227694907,FALSE
732,1996,8.9,-0.9657853675370772,FALSE
732,1997,8.3,-0.9693683206634077,FALSE
732,1998,7.7,-0.9721459896321301,FALSE
732,1999,7.2,-0.9731114975123152,FALSE
732,2000,6.8,-0.971314290461577,FALSE
732,2001,6.4,-0.9691190218711727,FALSE
732,2002,6.1,-0.9715647466564844,FALSE
732,2003,5.7,-0.9722585268094536,FALSE
732,2004,5.4,-0.9705840203247057,FALSE
732,2005,5.1,-0.9705628329676677,FALSE
732,2006,4.7,-0.9623904193922909,FALSE
732,2007,4.4,-0.9662979155879553,FALSE
732,2008,4.1,-0.966319340653158,FALSE
732,2009,3.9,-0.9628351826075513,FALSE
732,2010,3.7,-0.9618168665929954,FALSE
732,2011,3.5,-0.9615025072189219,FALSE
732,2012,3.4,-0.9620970636183963,FALSE
732,2013,3.3,-0.9589855777894767,FALSE
732,2014,3.2,-0.9554587992368249,FALSE
732,2015,3.1,-0.9526561212888135,FALSE
732,2016,3,-0.9503393700515875,FALSE
732,2017,2.9,-0.9489809960985218,FALSE
732,2018,2.8,-0.9460164595805679,FALSE
732,2019,2.7,-0.9443283339131997,FALSE
740,1960,30.4,-1.151102366030721,FALSE
740,1961,30.4,-1.1709496022377763,FALSE
740,1962,27.9,-1.2144308891966293,FALSE
740,1963,25.4,-1.2423996796661347,FALSE
740,1964,23.1,-1.2602096813254389,FALSE
740,1965,21,-1.2802956195194493,FALSE
740,1966,19.1,-1.3038779101769036,FALSE
740,1967,17.6,-1.3165238271263466,FALSE
740,1968,16.3,-1.3415910839566483,FALSE
740,1969,15.1,-1.3503837777237484,FALSE
740,1970,14.2,-1.3493793134850331,FALSE
740,1971,13.4,-1.3566878722063551,FALSE
740,1972,12.6,-1.355176735718888,FALSE
740,1973,11.9,-1.3436280458576015,FALSE
740,1974,11.2,-1.3398555644147054,FALSE
740,1975,10.6,-1.3590429646455444,FALSE
740,1976,10,-1.3489684568728824,FALSE
740,1977,9.4,-1.3453276995788648,FALSE
740,1978,8.8,-1.3338768177436398,FALSE
740,1979,8.3,-1.3222398703938736,FALSE
740,1980,7.8,-1.3118404112831672,FALSE
740,1981,7.4,-1.3003349099523354,FALSE
740,1982,7,-1.2873883036656084,FALSE
740,1983,6.5,-1.2766473347044511,FALSE
740,1984,6.2,-1.2522404068367587,FALSE
740,1985,5.8,-1.2394549536139405,FALSE
740,1986,5.5,-1.225147037570175,FALSE
740,1987,5.2,-1.2114264823456564,FALSE
740,1988,5,-1.1961868279175303,FALSE
740,1989,4.8,-1.1811043239224663,FALSE
740,1990,4.7,-1.1686714909281175,FALSE
740,1991,4.6,-1.15766334394718,FALSE
740,1992,4.5,-1.1300235919873665,FALSE
740,1993,4.4,-1.1163019174721767,FALSE
740,1994,4.4,-1.1053609388002092,FALSE
740,1995,4.2,-1.0972760555767984,FALSE
740,1996,4.1,-1.0905962477610571,FALSE
740,1997,4,-1.0830475715385242,FALSE
740,1998,3.8,-1.0768867578208494,FALSE
740,1999,3.6,-1.0715859979798543,FALSE
740,2000,3.4,-1.0665331062697876,FALSE
740,2001,3.3,-1.0581080315809073,FALSE
740,2002,3.1,-1.0600738948016002,FALSE
740,2003,3,-1.0544821707681165,FALSE
740,2004,2.9,-1.0492144034452522,FALSE
740,2005,2.8,-1.0453634212664182,FALSE
740,2006,2.8,-1.026317695047906,FALSE
740,2007,2.7,-1.0253794266846907,FALSE
740,2008,2.6,-1.020119597426683,FALSE
740,2009,2.5,-1.0145575562237334,FALSE
740,2010,2.4,-1.0115158131347637,FALSE
740,2011,2.4,-1.0042914149229023,FALSE
740,2012,2.3,-1.0067698801337635,FALSE
740,2013,2.2,-1.005086460791886,FALSE
740,2014,2.1,-1.0029336182907864,FALSE
740,2015,2.1,-0.9970636089570065,FALSE
740,2016,2.1,-0.9914449732732538,FALSE
740,2017,1.9,-0.9959052000385693,FALSE
740,2018,1.9,-0.9893409971288633,FALSE
740,2019,1.8,-0.98883490904042,FALSE
750,1960,161.4,0.7463265156782436,FALSE
750,1961,161.4,0.7517250064854932,FALSE
750,1962,159.1,0.7785039619798724,FALSE
750,1963,156.9,0.7977394036176624,FALSE
750,1964,154.9,0.8022018685247555,FALSE
750,1965,153.1,0.8156181353469008,FALSE
750,1966,151.3,0.8539269884280658,FALSE
750,1967,149.6,0.8784058618938362,FALSE
750,1968,148,0.8940258476645103,FALSE
750,1969,146.4,0.9168323864954045,FALSE
750,1970,144.7,0.9455905836829445,FALSE
750,1971,142.9,0.9762430870099872,FALSE
750,1972,141.1,0.9959667412971823,FALSE
750,1973,138.9,1.0169443640677063,FALSE
750,1974,136.6,1.0031857889852995,FALSE
750,1975,134,0.9767536957740742,FALSE
750,1976,131.2,0.9810170365307073,FALSE
750,1977,128.1,0.97581795082192,FALSE
750,1978,124.8,0.9796056392616743,FALSE
750,1979,121.3,0.9737618493155157,FALSE
750,1980,118,0.9717013946680269,FALSE
750,1981,114.7,0.972394321646109,FALSE
750,1982,111.6,0.9681736025995982,FALSE
750,1983,108.7,0.9643216373154101,FALSE
750,1984,105.9,0.9643403823905734,FALSE
750,1985,103.4,0.9593930651295239,FALSE
750,1986,100.9,0.9498933312039752,FALSE
750,1987,98.4,0.9357449614284267,FALSE
750,1988,95.9,0.9181924433135982,FALSE
750,1989,93.4,0.8979335554678897,FALSE
750,1990,90.9,0.8787672496849549,FALSE
750,1991,88.6,0.9129369113359702,FALSE
750,1992,86.3,0.9062518213148294,FALSE
750,1993,84.2,0.8912745825248469,FALSE
750,1994,82.1,0.8687220552524074,FALSE
750,1995,80.1,0.8453104111036936,FALSE
750,1996,78,0.8309712623539695,FALSE
750,1997,75.8,0.8151315477250484,FALSE
750,1998,73.5,0.7950187659621573,FALSE
750,1999,71.2,0.7775462885772709,FALSE
750,2000,68.9,0.7678293747413314,FALSE
750,2001,66.6,0.7589901344275413,FALSE
750,2002,64.3,0.7455127273587636,FALSE
750,2003,62.1,0.7453020358826177,FALSE
750,2004,59.9,0.7435583317032072,FALSE
750,2005,57.8,0.7433462989210943,FALSE
750,2006,55.7,0.7535522429426423,FALSE
750,2007,53.6,0.7435905232116837,FALSE
750,2008,51.5,0.7337687733902315,FALSE
750,2009,49.4,0.7181419599183703,FALSE
750,2010,47.3,0.7050093405001552,FALSE
750,2011,45.1,0.6566961841316085,FALSE
750,2012,43,0.6461243309348218,FALSE
750,2013,40.9,0.6168264230201499,FALSE
750,2014,38.9,0.5853148736962944,FALSE
750,2015,36.9,0.5483169618961103,FALSE
750,2016,35,0.511193188940992,FALSE
750,2017,33.2,0.4728223832849184,FALSE
750,2018,31.5,0.43555490445951606,FALSE
750,2019,29.9,0.4007592699316823,FALSE
760,1960,240.14578016085787,1.8868953522424914,TRUE
760,1961,234.56758577385875,1.825598741973891,TRUE
760,1962,229.05686169150698,1.8411523441745263,TRUE
760,1963,223.6136079138027,1.8327587107797922,TRUE
760,1964,218.23782444074575,1.7933146201861967,TRUE
760,1965,212.92951127233627,1.7648800249958103,TRUE
760,1966,207.6886684085742,1.7743184023299767,TRUE
760,1967,202.51529584945953,1.758294906312512,TRUE
760,1968,197.40939359499225,1.7327538423653357,TRUE
760,1969,192.37096164517246,1.7106336608795147,TRUE
760,1970,187.4,1.6965117684267965,FALSE
760,1971,181.7,1.6752216292307907,FALSE
760,1972,176.2,1.6381856988323111,FALSE
760,1973,170.6,1.606158107332527,FALSE
760,1974,165.1,1.5356951874853007,FALSE
760,1975,159.9,1.4670059932203314,FALSE
760,1976,154.7,1.4327881511757927,FALSE
760,1977,149.6,1.3962445008102677,FALSE
760,1978,145,1.3824706878091515,FALSE
760,1979,140.3,1.3598152358153248,FALSE
760,1980,135.5,1.3343328066838698,FALSE
760,1981,130.9,1.3155277191474584,FALSE
760,1982,126.1,1.2808470982099758,FALSE
760,1983,121.6,1.2471836699871928,FALSE
760,1984,117.2,1.21556769350661,FALSE
760,1985,113,1.1756731981206843,FALSE
760,1986,108.9,1.1322866535330445,FALSE
760,1987,104.8,1.0831902107863034,FALSE
760,1988,100.8,1.0321688836769922,FALSE
760,1989,96.8,0.9777160474535238,FALSE
760,1990,93,0.9286468477741363,FALSE
760,1991,89.3,0.9301919134633299,FALSE
760,1992,85.8,0.8938051500843759,FALSE
760,1993,82.4,0.8459909020737864,FALSE
760,1994,79.1,0.7925026346326153,FALSE
760,1995,75.8,0.7352561053497264,FALSE
760,1996,72.6,0.6905590221019917,FALSE
760,1997,69.5,0.6485782266754592,FALSE
760,1998,66.4,0.6043368546442328,FALSE
760,1999,63.4,0.5641848708976025,FALSE
760,2000,60.5,0.5325828886269283,FALSE
760,2001,57.8,0.5063761713805532,FALSE
760,2002,55.1,0.474084673047075,FALSE
760,2003,52.5,0.4529513018073715,FALSE
760,2004,49.9,0.42903679922102134,FALSE
760,2005,47.4,0.40511755183109194,FALSE
760,2006,44.9,0.39017614974230347,FALSE
760,2007,42.5,0.3578230095800578,FALSE
760,2008,40.3,0.3320601894812448,FALSE
760,2009,38.1,0.300668515730614,FALSE
760,2010,36.1,0.27683380106338273,FALSE
760,2011,34.2,0.23269700779216665,FALSE
760,2012,32.6,0.22376315660771412,FALSE
760,2013,31.1,0.2061094653623218,FALSE
760,2014,29.8,0.1925686433407935,FALSE
760,2015,28.6,0.17973481425010843,FALSE
760,2016,27.5,0.1686464954271061,FALSE
760,2017,26.5,0.15843021688659983,FALSE
760,2018,25.6,0.15153849164291347,FALSE
760,2019,24.8,0.14855534421076705,FALSE
770,1960,185.7,1.098292331140288,FALSE
770,1961,185.7,1.1083738079509544,FALSE
770,1962,179.5,1.0883810272542676,FALSE
770,1963,173.6,1.0568293100118782,FALSE
770,1964,168.2,1.010320788198561,FALSE
770,1965,163.3,0.9774525055182618,FALSE
770,1966,158.7,0.9747118314664677,FALSE
770,1967,154.7,0.9632099635150704,FALSE
770,1968,151.1,0.9466485696692604,FALSE
770,1969,147.9,0.9427335612579996,FALSE
770,1970,145,0.9508663765499975,FALSE
770,1971,142.3,0.9654341404807996,FALSE
770,1972,139.9,0.974010537620768,FALSE
770,1973,137.6,0.9927810244385494,FALSE
770,1974,135.5,0.9826327946572294,FALSE
770,1975,133.6,0.96918223172085,FALSE
770,1976,131.8,0.9925516181812205,FALSE
770,1977,130,1.012971925006937,FALSE
770,1978,128.4,1.0514033706859773,FALSE
770,1979,126.8,1.0855141454075656,FALSE
770,1980,125.2,1.1208983184688308,FALSE
770,1981,123.6,1.1609058795326526,FALSE
770,1982,122,1.1924359718649726,FALSE
770,1983,120.4,1.2208709227619108,FALSE
770,1984,118.7,1.2489164516193583,FALSE
770,1985,117,1.2657899202003344,FALSE
770,1986,115.2,1.2759213948671864,FALSE
770,1987,113.4,1.2813197646109507,FALSE
770,1988,111.6,1.2833822624371263,FALSE
770,1989,109.8,1.282766752104479,FALSE
770,1990,108,1.2849296912682904,FALSE
770,1991,106.3,1.349241965127777,FALSE
770,1992,104.5,1.3593106541033375,FALSE
770,1993,102.7,1.3566901871607484,FALSE
770,1994,101,1.3489044051570982,FALSE
770,1995,99.2,1.33415628084806,FALSE
770,1996,97.4,1.3354152365925558,FALSE
770,1997,95.5,1.3359411389436051,FALSE
770,1998,93.6,1.334836571242479,FALSE
770,1999,91.7,1.3383038606840916,FALSE
770,2000,89.7,1.3503444832150913,FALSE
770,2001,87.8,1.3675601363134673,FALSE
770,2002,85.9,1.3827785940035981,FALSE
770,2003,84.2,1.4183177882850073,FALSE
770,2004,82.5,1.4543769951129473,FALSE
770,2005,80.7,1.4880999824173498,FALSE
770,2006,79,1.5375025180878177,FALSE
770,2007,77.3,1.56725629556029,FALSE
770,2008,75.6,1.5981595655515328,FALSE
770,2009,73.9,1.623283498201559,FALSE
770,2010,72.1,1.6531123206815803,FALSE
770,2011,70.4,1.6408410613231572,FALSE
770,2012,68.7,1.6898437713393095,FALSE
770,2013,67,1.7106746469864067,FALSE
770,2014,65.4,1.7290264236326438,FALSE
770,2015,63.7,1.7384376314036833,FALSE
770,2016,62.1,1.7489285748378327,FALSE
770,2017,60.5,1.7538531508482158,FALSE
770,2018,58.8,1.7497325434244737,FALSE
770,2019,57.2,1.7507920487907003,FALSE
771,1971,148.9,1.084332552301864,FALSE
771,1972,148.4,1.1295336469953718,FALSE
771,1973,147.9,1.184229023038791,FALSE
771,1974,147.3,1.2031103701765282,FALSE
771,1975,146.3,1.209576215410714,FALSE
771,1976,145.1,1.2482348447675877,FALSE
771,1977,143.5,1.2769606889531087,FALSE
