gwcode,year,for_year,outcome,observed,p
710,2010,2011,attempt,0,0.020442775851735238
712,2010,2011,attempt,0,1.1333399679513567e-4
731,2010,2011,attempt,0,0.009002184264137365
732,2010,2011,attempt,0,1.0935448392768204e-4
740,2010,2011,attempt,0,0.0012588566590627428
750,2010,2011,attempt,0,0.006663553223687606
760,2010,2011,attempt,0,0.0048935560582287945
770,2010,2011,attempt,0,0.04802745339194476
771,2010,2011,attempt,0,0.057404264126925786
775,2010,2011,attempt,0,0.045460708395621774
780,2010,2011,attempt,0,0.002312298243723493
781,2010,2011,attempt,0,0.007703064291109691
790,2010,2011,attempt,0,0.014871986685251722
800,2010,2011,attempt,0,0.12198901521685163
811,2010,2011,attempt,0,0.034728131001158215
812,2010,2011,attempt,0,0.0040643180587965075
816,2010,2011,attempt,0,7.452171935881193e-4
820,2010,2011,attempt,0,8.526444333590596e-4
830,2010,2011,attempt,0,0.0029565525026526316
840,2010,2011,attempt,0,0.03891346882047685
850,2010,2011,attempt,0,0.0013354570979876889
860,2010,2011,attempt,0,0.015418339937546542
900,2010,2011,attempt,0,2.7335474356861734e-4
910,2010,2011,attempt,0,0.02309080291128395
920,2010,2011,attempt,0,3.328416005900793e-5
940,2010,2011,attempt,0,0.009267237098874712
950,2010,2011,attempt,0,0.07959061587616616
2,2011,2012,attempt,0,0.0039
20,2011,2012,attempt,0,0
40,2011,2012,attempt,0,0.006633333333333334
41,2011,2012,attempt,0,0.07571666666666667
42,2011,2012,attempt,0,0.009099999999999999
51,2011,2012,attempt,0,0
52,2011,2012,attempt,0,7.5e-4
53,2011,2012,attempt,0,0.0015
70,2011,2012,attempt,0,0.007066666666666667
90,2011,2012,attempt,0,0.03216666666666666
91,2011,2012,attempt,0,0.09446666666666667
92,2011,2012,attempt,0,0.010883333333333333
93,2011,2012,attempt,0,0.02016666666666667
94,2011,2012,attempt,0,0.005783333333333334
95,2011,2012,attempt,0,3.333333333333333e-4
100,2011,2012,attempt,0,0.0015000000000000002
101,2011,2012,attempt,0,0.032716666666666665
110,2011,2012,attempt,0,0.0056166666666666665
115,2011,2012,attempt,0,0.00575
130,2011,2012,attempt,0,0.08228333333333332
135,2011,2012,attempt,0,0.009
140,2011,2012,attempt,0,0.016516666666666666
145,2011,2012,attempt,0,0.009116666666666667
150,2011,2012,attempt,0,0.0077
155,2011,2012,attempt,0,4.1666666666666664e-4
160,2011,2012,attempt,0,0.0053166666666666675
165,2011,2012,attempt,0,0.005700000000000001
200,2011,2012,attempt,0,3.333333333333333e-4
205,2011,2012,attempt,0,0
210,2011,2012,attempt,0,2.5e-4
211,2011,2012,attempt,0,0
212,2011,2012,attempt,0,8.333333333333333e-4
220,2011,2012,attempt,0,6.666666666666666e-4
225,2011,2012,attempt,0,0
230,2011,2012,attempt,0,0.012666666666666665
235,2011,2012,attempt,0,0
260,2011,2012,attempt,0,5e-4
290,2011,2012,attempt,0,0
305,2011,2012,attempt,0,0
310,2011,2012,attempt,0,0.001
316,2011,2012,attempt,0,5.833333333333333e-4
317,2011,2012,attempt,0,0.0018333333333333333
325,2011,2012,attempt,0,0
338,2011,2012,attempt,0,5e-4
339,2011,2012,attempt,0,0.0016666666666666666
340,2011,2012,attempt,0,0.0016666666666666666
341,2011,2012,attempt,0,0.0026666666666666666
343,2011,2012,attempt,0,0.0085
344,2011,2012,attempt,0,5.833333333333333e-4
346,2011,2012,attempt,0,7.5e-4
349,2011,2012,attempt,0,5.833333333333333e-4
350,2011,2012,attempt,0,5.833333333333333e-4
352,2011,2012,attempt,0,0
355,2011,2012,attempt,0,0.010083333333333335
359,2011,2012,attempt,0,0.005833333333333334
360,2011,2012,attempt,0,0
365,2011,2012,attempt,0,0.025116666666666662
366,2011,2012,attempt,0,0.0025
367,2011,2012,attempt,0,6.666666666666666e-4
368,2011,2012,attempt,0,0
369,2011,2012,attempt,0,0.023249999999999996
370,2011,2012,attempt,0,0.003983333333333333
371,2011,2012,attempt,0,0.01513333333333333
372,2011,2012,attempt,0,0.0091
373,2011,2012,attempt,0,0.008566666666666667
375,2011,2012,attempt,0,0
380,2011,2012,attempt,0,0.0038666666666666667
385,2011,2012,attempt,0,0
390,2011,2012,attempt,0,0
395,2011,2012,attempt,0,0
402,2011,2012,attempt,0,0.0018666666666666666
404,2011,2012,attempt,1,0.3313666666666667
411,2011,2012,attempt,0,0.10970000000000005
420,2011,2012,attempt,0,0.011483333333333333
432,2011,2012,attempt,1,0.013599999999999996
433,2011,2012,attempt,0,0.010433333333333334
434,2011,2012,attempt,0,9.333333333333333e-4
435,2011,2012,attempt,0,0.10973333333333336
436,2011,2012,attempt,0,0.10481666666666664
437,2011,2012,attempt,0,0.0492
438,2011,2012,attempt,0,0.2615833333333332
439,2011,2012,attempt,0,0.022150000000000003
450,2011,2012,attempt,0,0.023033333333333336
451,2011,2012,attempt,0,0.023766666666666665
452,2011,2012,attempt,0,0.005783333333333332
461,2011,2012,attempt,0,0.04551666666666667
471,2011,2012,attempt,0,0.03933333333333334
475,2011,2012,attempt,0,0.04484999999999999
481,2011,2012,attempt,0,0.024933333333333335
482,2011,2012,attempt,0,0.10351666666666669
483,2011,2012,attempt,0,0.10038333333333334
484,2011,2012,attempt,0,0.02098333333333333
490,2011,2012,attempt,0,0.06758333333333336
500,2011,2012,attempt,0,0.014016666666666667
501,2011,2012,attempt,0,0.04549999999999999
510,2011,2012,attempt,0,0.0013333333333333333
516,2011,2012,attempt,0,0.05271666666666666
517,2011,2012,attempt,0,0.01778333333333333
522,2011,2012,attempt,0,0.018083333333333333
530,2011,2012,attempt,0,0.010866666666666667
531,2011,2012,attempt,0,0.0324
540,2011,2012,attempt,0,0.060466666666666655
541,2011,2012,attempt,0,0.0022
551,2011,2012,attempt,0,0.06363333333333335
552,2011,2012,attempt,0,0.03391666666666666
553,2011,2012,attempt,0,0.0062
560,2011,2012,attempt,0,0.0039000000000000003
565,2011,2012,attempt,0,0.0027666666666666664
570,2011,2012,attempt,0,0.0236
571,2011,2012,attempt,0,0.0065
572,2011,2012,attempt,0,0.023399999999999997
580,2011,2012,attempt,0,0.1624833333333333
581,2011,2012,attempt,0,0.040650000000000006
590,2011,2012,attempt,0,0.0018666666666666666
600,2011,2012,attempt,0,0.044700000000000004
615,2011,2012,attempt,0,0.03323333333333334
616,2011,2012,attempt,0,0.051833333333333335
620,2011,2012,attempt,0,0.05836666666666666
625,2011,2012,attempt,1,0.05966666666666668
626,2011,2012,attempt,0,0.1406666666666667
630,2011,2012,attempt,0,0.00875
640,2011,2012,attempt,0,0.030133333333333335
645,2011,2012,attempt,0,0.019716666666666664
651,2011,2012,attempt,0,0.2992666666666669
652,2011,2012,attempt,0,0.05488333333333334
660,2011,2012,attempt,0,0.028316666666666667
663,2011,2012,attempt,0,0.0026666666666666666
666,2011,2012,attempt,0,1.6666666666666666e-4
670,2011,2012,attempt,0,0.04848333333333334
678,2011,2012,attempt,0,0.11140000000000004
690,2011,2012,attempt,0,0.004233333333333334
692,2011,2012,attempt,0,0.06411666666666667
694,2011,2012,attempt,0,0.024916666666666663
696,2011,2012,attempt,0,0.013816666666666666
698,2011,2012,attempt,0,0.0132
700,2011,2012,attempt,0,0.02243333333333333
701,2011,2012,attempt,0,0.011083333333333332
702,2011,2012,attempt,0,0.0038166666666666666
703,2011,2012,attempt,0,0.01435
704,2011,2012,attempt,0,0.00875
705,2011,2012,attempt,0,0.004616666666666667
710,2011,2012,attempt,0,0.00605
712,2011,2012,attempt,0,0
731,2011,2012,attempt,0,0.027116666666666667
732,2011,2012,attempt,0,2.5e-4
740,2011,2012,attempt,0,0.00125
750,2011,2012,attempt,0,0.0018333333333333333
760,2011,2012,attempt,0,0.008116666666666668
770,2011,2012,attempt,0,0.05870000000000001
771,2011,2012,attempt,0,0.04766666666666667
775,2011,2012,attempt,0,0.0768
780,2011,2012,attempt,0,0.002
781,2011,2012,attempt,1,0.00875
790,2011,2012,attempt,0,0.020666666666666667
800,2011,2012,attempt,0,0.15569999999999998
811,2011,2012,attempt,0,0.020166666666666663
812,2011,2012,attempt,0,0.004166666666666667
816,2011,2012,attempt,0,0.00175
820,2011,2012,attempt,0,0.0016666666666666666
830,2011,2012,attempt,0,0.0038833333333333333
840,2011,2012,attempt,0,0.018866666666666667
850,2011,2012,attempt,0,0.0012333333333333335
860,2011,2012,attempt,0,0.009833333333333333
900,2011,2012,attempt,0,1.6666666666666666e-4
910,2011,2012,attempt,1,0.030016666666666667
920,2011,2012,attempt,0,0.001
940,2011,2012,attempt,0,0.007566666666666667
950,2011,2012,attempt,0,0.09261666666666668
2,2012,2013,attempt,0,0.004047963300652655
20,2012,2013,attempt,0,9.754309123349878e-4
40,2012,2013,attempt,0,0.015589618504719962
41,2012,2013,attempt,0,0.02846312564549229
42,2012,2013,attempt,0,0.010762901194380317
51,2012,2013,attempt,0,0.0021304932531496183
52,2012,2013,attempt,0,0.001108229207629069
53,2012,2013,attempt,0,0.0013350451283954058
70,2012,2013,attempt,0,0.02217874322143579
90,2012,2013,attempt,0,0.052276718096204794
91,2012,2013,attempt,0,0.0686666994102818
92,2012,2013,attempt,0,0.02151574054688042
93,2012,2013,attempt,0,0.013992559595553164
94,2012,2013,attempt,0,0.0019314947648836124
95,2012,2013,attempt,0,0.004895268811819347
100,2012,2013,attempt,0,0.0039088635060114865
101,2012,2013,attempt,0,0.07354176262125023
110,2012,2013,attempt,0,0.007093921878703869
115,2012,2013,attempt,0,0.011691040946982393
130,2012,2013,attempt,0,0.08405813313191053
135,2012,2013,attempt,0,0.01752118973900272
140,2012,2013,attempt,0,0.051957697396634264
145,2012,2013,attempt,0,0.022885102256009638
150,2012,2013,attempt,0,0.022807774894498922
155,2012,2013,attempt,0,0.0016240094551552699
160,2012,2013,attempt,0,0.014112568920621722
165,2012,2013,attempt,0,0.005441790353313449
200,2012,2013,attempt,0,0.0011568574560133775
205,2012,2013,attempt,0,0.0010476495012630965
210,2012,2013,attempt,0,0.0012306808478115814
211,2012,2013,attempt,0,0.0010636168482995331
212,2012,2013,attempt,0,0.0013240840236110095
220,2012,2013,attempt,0,0.0015795855579202845
225,2012,2013,attempt,0,0.0011932069743839772
230,2012,2013,attempt,0,0.0021297989322609906
235,2012,2013,attempt,0,0.0015322861863174084
260,2012,2013,attempt,0,0.0010476495012630965
290,2012,2013,attempt,0,0.0010040119123624932
305,2012,2013,attempt,0,0.0010022272315365012
310,2012,2013,attempt,0,0.0024877117205156047
316,2012,2013,attempt,0,0.0014125277955186468
317,2012,2013,attempt,0,0.0016336008178344495
325,2012,2013,attempt,0,0.0012179576045205627
338,2012,2013,attempt,0,0.0034284955328110845
339,2012,2013,attempt,0,0.004210579365382649
340,2012,2013,attempt,0,0.00585299536804988
341,2012,2013,attempt,0,0.006513703360793223
343,2012,2013,attempt,0,0.00967809872075746
344,2012,2013,attempt,0,0.001156240193238154
346,2012,2013,attempt,0,0.006927449003293676
349,2012,2013,attempt,0,0.001116795937178387
350,2012,2013,attempt,0,0.0014928108581679829
352,2012,2013,attempt,0,0.001429350315655122
355,2012,2013,attempt,0,0.0027538924373478454
359,2012,2013,attempt,0,0.005069664531874817
360,2012,2013,attempt,0,0.00910109538960066
365,2012,2013,attempt,0,0.016073299888617037
366,2012,2013,attempt,0,0.0010443166010801733
367,2012,2013,attempt,0,0.001189571901589565
368,2012,2013,attempt,0,9.38755838264956e-4
369,2012,2013,attempt,0,0.015120838867772664
370,2012,2013,attempt,0,0.004672729341137602
371,2012,2013,attempt,0,0.020750686114117158
372,2012,2013,attempt,0,0.008207975854987599
373,2012,2013,attempt,0,0.020045867772564882
375,2012,2013,attempt,0,0.0014248026102406095
380,2012,2013,attempt,0,0.00164262426153413
385,2012,2013,attempt,0,0.0011487405516122143
390,2012,2013,attempt,0,0.0013751982656365247
395,2012,2013,attempt,0,0.0010512726896688936
402,2012,2013,attempt,0,0.0020298975280356128
404,2012,2013,attempt,0,0.20729636793537085
411,2012,2013,attempt,0,0.04321772100449112
420,2012,2013,attempt,0,0.025998435153104637
432,2012,2013,attempt,0,0.17454826927474582
433,2012,2013,attempt,0,0.010094160967075435
434,2012,2013,attempt,0,0.015114284441216241
435,2012,2013,attempt,0,0.11350204953026383
436,2012,2013,attempt,0,0.0872478444682421
437,2012,2013,attempt,0,0.036826843574409
438,2012,2013,attempt,0,0.1706860602590675
439,2012,2013,attempt,0,0.017239285110322786
450,2012,2013,attempt,0,0.019671896853877494
451,2012,2013,attempt,0,0.03197890575232084
452,2012,2013,attempt,0,0.014975529498837962
461,2012,2013,attempt,0,0.03152505880628641
471,2012,2013,attempt,0,0.030558614918206994
475,2012,2013,attempt,0,0.054110926403121574
481,2012,2013,attempt,0,0.030631533751764885
482,2012,2013,attempt,0,0.08313905651831825
483,2012,2013,attempt,0,0.13348274697570017
484,2012,2013,attempt,0,0.028259197214054368
490,2012,2013,attempt,0,0.06514920815446346
500,2012,2013,attempt,0,0.02545340084931269
501,2012,2013,attempt,0,0.05816952426121579
510,2012,2013,attempt,0,0.006175632946618077
516,2012,2013,attempt,0,0.03396157296011429
517,2012,2013,attempt,0,0.020440431713264918
520,2012,2013,attempt,0,0.1136733478669147
522,2012,2013,attempt,0,0.02283795459171574
530,2012,2013,attempt,0,0.020536444012010418
531,2012,2013,attempt,0,0.04086597739970789
540,2012,2013,attempt,0,0.04504952904876035
541,2012,2013,attempt,0,0.006897439183162072
551,2012,2013,attempt,0,0.03023294132528334
552,2012,2013,attempt,0,0.04000396651806735
553,2012,2013,attempt,0,0.017919982020066942
560,2012,2013,attempt,0,0.006454992613744813
565,2012,2013,attempt,0,0.003235252700959093
570,2012,2013,attempt,0,0.035822227154627795
571,2012,2013,attempt,0,0.013074965787840735
572,2012,2013,attempt,0,0.014135387980635601
580,2012,2013,attempt,0,0.11939823148273031
581,2012,2013,attempt,0,0.0485388844707458
590,2012,2013,attempt,0,0.0020790064122359216
600,2012,2013,attempt,0,0.02642090365540353
615,2012,2013,attempt,0,0.03206783202457376
616,2012,2013,attempt,0,0.01804200687759219
620,2012,2013,attempt,0,0.1048826897902992
625,2012,2013,attempt,0,0.17752452605533445
626,2012,2013,attempt,0,0.07923428599459428
630,2012,2013,attempt,0,0.014090779573368578
640,2012,2013,attempt,0,0.019005672170126352
645,2012,2013,attempt,0,0.02493176790560587
651,2012,2013,attempt,1,0.18362045696039156
652,2012,2013,attempt,0,0.04649025486357386
660,2012,2013,attempt,0,0.04293174543454165
663,2012,2013,attempt,0,0.009513870712234893
666,2012,2013,attempt,0,0.003499113789625254
670,2012,2013,attempt,0,0.03497487944317519
678,2012,2013,attempt,0,0.06648756647736799
690,2012,2013,attempt,0,0.011432521803294808
692,2012,2013,attempt,0,0.03996182028496295
694,2012,2013,attempt,0,0.04866706269234954
696,2012,2013,attempt,0,0.01313478910297593
698,2012,2013,attempt,0,0.1217214426141927
700,2012,2013,attempt,0,0.025336732902334323
701,2012,2013,attempt,0,0.01138069479266348
702,2012,2013,attempt,0,0.013785664781187233
703,2012,2013,attempt,0,0.006974058381376575
704,2012,2013,attempt,0,0.00832038467504103
705,2012,2013,attempt,0,0.007585140946391861
710,2012,2013,attempt,0,0.01752984341681441
712,2012,2013,attempt,0,0.002548664165283731
731,2012,2013,attempt,0,0.020816201621373622
732,2012,2013,attempt,0,0.0017678108218328503
740,2012,2013,attempt,0,0.0015299933036093546
750,2012,2013,attempt,0,0.008028479448163843
760,2012,2013,attempt,0,0.00951784890226133
770,2012,2013,attempt,0,0.06504430162835496
771,2012,2013,attempt,0,0.05313508658769907
775,2012,2013,attempt,0,0.04896284608291196
780,2012,2013,attempt,0,0.005195940477838868
781,2012,2013,attempt,0,0.11567814955555979
790,2012,2013,attempt,0,0.02586554331284481
800,2012,2013,attempt,0,0.08403609788947754
811,2012,2013,attempt,0,0.03727144697571934
812,2012,2013,attempt,0,0.010416837927680101
816,2012,2013,attempt,0,0.0034696526514735645
820,2012,2013,attempt,0,0.005286922528897698
830,2012,2013,attempt,0,0.005730480378045179
840,2012,2013,attempt,0,0.018806377936641406
850,2012,2013,attempt,0,0.005814796306144404
860,2012,2013,attempt,0,0.018902710706119534
900,2012,2013,attempt,0,0.0010855272201616083
910,2012,2013,attempt,0,0.13529712181188253
920,2012,2013,attempt,0,9.068534813625989e-4
940,2012,2013,attempt,0,0.01591217313742165
950,2012,2013,attempt,0,0.06404214901600616
2,2013,2014,attempt,0,0.0025396480814674854
20,2013,2014,attempt,0,5.175018398555663e-5
40,2013,2014,attempt,0,0.013066480031005401
41,2013,2014,attempt,0,0.048051008488090914
42,2013,2014,attempt,0,0.006730057936427615
51,2013,2014,attempt,0,5.250502605763692e-4
52,2013,2014,attempt,0,4.3482765561273596e-4
53,2013,2014,attempt,0,5.106048675413607e-4
70,2013,2014,attempt,0,0.020440318534705706
90,2013,2014,attempt,0,0.04610654869847376
91,2013,2014,attempt,0,0.07534054686863997
92,2013,2014,attempt,0,0.051258066687395284
93,2013,2014,attempt,0,0.006410981262007278
94,2013,2014,attempt,0,0.0014220699072627868
95,2013,2014,attempt,0,0.002392727371738485
100,2013,2014,attempt,0,0.003118189164878449
101,2013,2014,attempt,0,0.14049025375517815
110,2013,2014,attempt,0,0.0016832541174349636
115,2013,2014,attempt,0,0.05500496608237953
130,2013,2014,attempt,0,0.04241370795997726
135,2013,2014,attempt,0,0.011885424893748461
140,2013,2014,attempt,0,0.06890523314473543
145,2013,2014,attempt,0,0.01842782920313911
150,2013,2014,attempt,0,0.022348364142817323
155,2013,2014,attempt,0,8.740525485539858e-4
160,2013,2014,attempt,0,0.011684577432142967
165,2013,2014,attempt,0,0.0029787797309755344
200,2013,2014,attempt,0,3.1718501349563364e-4
205,2013,2014,attempt,0,4.399824600106051e-5
210,2013,2014,attempt,0,2.765697857335496e-4
211,2013,2014,attempt,0,6.041590589698128e-5
212,2013,2014,attempt,0,8.977309535547537e-4
220,2013,2014,attempt,0,3.3221138117226824e-4
225,2013,2014,attempt,0,4.708094027509011e-4
230,2013,2014,attempt,0,6.033599646723906e-4
235,2013,2014,attempt,0,2.650869713861231e-4
260,2013,2014,attempt,0,7.129685940482412e-5
290,2013,2014,attempt,0,5.6584948758631146e-5
305,2013,2014,attempt,0,7.129685940482412e-5
310,2013,2014,attempt,0,0.004382115566586434
316,2013,2014,attempt,0,3.1691525639622264e-4
317,2013,2014,attempt,0,0.001304764743651689
325,2013,2014,attempt,0,8.343108153489305e-4
338,2013,2014,attempt,0,5.89297548836289e-4
339,2013,2014,attempt,0,0.004623759929728174
340,2013,2014,attempt,0,0.006387671934477969
341,2013,2014,attempt,0,0.0015094343119733801
343,2013,2014,attempt,0,0.0062565368629064625
344,2013,2014,attempt,0,1.7712439345305043e-4
346,2013,2014,attempt,0,0.001641038403725152
349,2013,2014,attempt,0,2.580805208409634e-4
350,2013,2014,attempt,0,0.0013272741315876306
352,2013,2014,attempt,0,2.2894637247645894e-4
355,2013,2014,attempt,0,2.7256013837144536e-4
359,2013,2014,attempt,0,0.005982284586102215
360,2013,2014,attempt,0,0.0034634348831673496
365,2013,2014,attempt,0,0.011365958715557036
366,2013,2014,attempt,0,5.902878935118376e-5
367,2013,2014,attempt,0,3.4350724883751825e-4
368,2013,2014,attempt,0,1.977894361802929e-4
369,2013,2014,attempt,1,0.01637611926380942
370,2013,2014,attempt,0,0.002281074486451035
371,2013,2014,attempt,0,0.01122222100535657
372,2013,2014,attempt,0,0.001983955670647684
373,2013,2014,attempt,0,0.044706413005162975
375,2013,2014,attempt,0,2.0372322236601788e-4
380,2013,2014,attempt,0,5.578638030038738e-4
385,2013,2014,attempt,0,3.6223362819616913e-4
390,2013,2014,attempt,0,5.944613635352147e-4
395,2013,2014,attempt,0,2.71167441432955e-4
402,2013,2014,attempt,0,0.0011214180796175542
404,2013,2014,attempt,0,0.20757281423599655
411,2013,2014,attempt,0,0.03504218240681208
420,2013,2014,attempt,0,0.012461768990327549
432,2013,2014,attempt,0,0.1133107967428335
433,2013,2014,attempt,0,0.03992489298400453
434,2013,2014,attempt,0,0.007366235895729493
435,2013,2014,attempt,0,0.08082214586484544
436,2013,2014,attempt,0,0.06971857626032203
437,2013,2014,attempt,0,0.026182305090769388
438,2013,2014,attempt,0,0.1157496063587716
439,2013,2014,attempt,1,0.014770210815571522
450,2013,2014,attempt,0,0.012021750096821474
451,2013,2014,attempt,0,0.033868682149231145
452,2013,2014,attempt,0,0.007838897399355515
461,2013,2014,attempt,0,0.0246065603969887
471,2013,2014,attempt,0,0.03364785372115125
475,2013,2014,attempt,0,0.037309039263125204
481,2013,2014,attempt,0,0.02380094389961696
482,2013,2014,attempt,0,0.11276679227114234
483,2013,2014,attempt,0,0.13465704873352277
484,2013,2014,attempt,0,0.033993201443394364
490,2013,2014,attempt,0,0.06931115614214396
500,2013,2014,attempt,0,0.01593561014638166
501,2013,2014,attempt,0,0.03755372825278837
510,2013,2014,attempt,0,0.0032082361184960786
516,2013,2014,attempt,0,0.03327762266085426
517,2013,2014,attempt,0,0.027616243543059527
520,2013,2014,attempt,0,0.07206798959075364
522,2013,2014,attempt,0,0.011234184924634485
530,2013,2014,attempt,0,0.01819780665956759
531,2013,2014,attempt,0,0.021497155010374563
540,2013,2014,attempt,0,0.036933186881318907
541,2013,2014,attempt,0,0.0021338893507859623
551,2013,2014,attempt,0,0.022303752519967697
552,2013,2014,attempt,0,0.03176660526288213
553,2013,2014,attempt,0,0.009802223752745205
560,2013,2014,attempt,0,9.455464426481501e-4
565,2013,2014,attempt,0,0.012741282792115047
570,2013,2014,attempt,1,0.05061209620466947
571,2013,2014,attempt,0,0.0021873292240351468
572,2013,2014,attempt,0,0.014029711364357789
580,2013,2014,attempt,0,0.1219773288284492
581,2013,2014,attempt,0,0.04365988211581135
590,2013,2014,attempt,0,3.3761266272503966e-4
600,2013,2014,attempt,0,0.013410182631034094
615,2013,2014,attempt,0,0.03514007179873353
616,2013,2014,attempt,0,0.012584757333548085
620,2013,2014,attempt,0,0.05655305360873016
625,2013,2014,attempt,0,0.1181740604140184
626,2013,2014,attempt,0,0.07417901901722378
630,2013,2014,attempt,0,0.010613675851761612
640,2013,2014,attempt,0,0.01456544279667074
645,2013,2014,attempt,0,0.05694043028449788
651,2013,2014,attempt,0,0.2361506517182324
652,2013,2014,attempt,0,0.14163009835601337
660,2013,2014,attempt,0,0.027661015204975947
663,2013,2014,attempt,0,0.003577990754125024
666,2013,2014,attempt,0,0.003217121570239437
670,2013,2014,attempt,0,0.014394590511664593
678,2013,2014,attempt,0,0.06630824076558293
690,2013,2014,attempt,0,0.003704329465512886
692,2013,2014,attempt,0,0.029601567374387593
694,2013,2014,attempt,0,0.016260514937556744
696,2013,2014,attempt,0,0.007668018714530328
698,2013,2014,attempt,0,0.09347903288338506
700,2013,2014,attempt,0,0.047669342513255254
701,2013,2014,attempt,0,0.008444184952719128
702,2013,2014,attempt,0,0.0073068793880112235
703,2013,2014,attempt,0,0.0050931071314767856
704,2013,2014,attempt,0,0.015771820911600443
705,2013,2014,attempt,0,0.0034288767048634714
710,2013,2014,attempt,0,0.010018842153684836
712,2013,2014,attempt,0,0.0012310619184540672
731,2013,2014,attempt,0,0.015795551665807806
732,2013,2014,attempt,0,0.0030597297173235822
740,2013,2014,attempt,0,2.994148268212559e-4
750,2013,2014,attempt,0,0.016888092121900906
760,2013,2014,attempt,0,0.0048114671616052655
770,2013,2014,attempt,0,0.06019583287257112
771,2013,2014,attempt,0,0.04643591105816006
775,2013,2014,attempt,0,0.039884199914415136
780,2013,2014,attempt,0,0.0015051465915105814
781,2013,2014,attempt,0,0.08798742761741246
790,2013,2014,attempt,0,0.016775459054782962
800,2013,2014,attempt,1,0.08864529022555923
811,2013,2014,attempt,0,0.019023479542894208
812,2013,2014,attempt,0,0.004183819729974017
816,2013,2014,attempt,0,0.002055492192207245
820,2013,2014,attempt,0,5.936988220621249e-4
830,2013,2014,attempt,0,0.0013567447429139175
840,2013,2014,attempt,0,0.02912081580998403
850,2013,2014,attempt,0,0.002512494769230538
860,2013,2014,attempt,0,0.011286151683567103
900,2013,2014,attempt,0,1.2882263402291764e-4
910,2013,2014,attempt,0,0.06392657695100414
920,2013,2014,attempt,0,4.399824600106051e-5
940,2013,2014,attempt,0,0.0061997947215930655
950,2013,2014,attempt,0,0.047437265610121265
2,2014,2015,attempt,0,0.003195956820956822
20,2014,2015,attempt,0,0
40,2014,2015,attempt,0,0.013527716727716726
41,2014,2015,attempt,0,0.03592810800310801
42,2014,2015,attempt,0,0.00812306166056166
51,2014,2015,attempt,0,0.0053871794871794875
52,2014,2015,attempt,0,1.3333333333333334e-4
53,2014,2015,attempt,0,4.603174603174602e-4
70,2014,2015,attempt,0,0.018300667388167387
90,2014,2015,attempt,0,0.03438211649461649
91,2014,2015,attempt,0,0.10828938283938286
92,2014,2015,attempt,0,0.08994756077256078
93,2014,2015,attempt,0,0.017968864468864466
94,2014,2015,attempt,0,6.964285714285714e-4
95,2014,2015,attempt,0,0.005424242424242425
100,2014,2015,attempt,0,0.00535400432900433
101,2014,2015,attempt,0,0.1113297660672661
110,2014,2015,attempt,0,0.0015075757575757577
115,2014,2015,attempt,0,0.03983478188478192
130,2014,2015,attempt,0,0.044961118048618055
135,2014,2015,attempt,0,0.007630753968253967
140,2014,2015,attempt,0,0.03131369880119879
145,2014,2015,attempt,0,0.021543197080697084
150,2014,2015,attempt,0,0.030871130258630253
155,2014,2015,attempt,0,0
160,2014,2015,attempt,0,0.010470314407814407
165,2014,2015,attempt,0,0.002067673992673993
200,2014,2015,attempt,0,0
205,2014,2015,attempt,0,0
210,2014,2015,attempt,0,0
211,2014,2015,attempt,0,0
212,2014,2015,attempt,0,0.004415288877788879
220,2014,2015,attempt,0,7.142857142857142e-5
225,2014,2015,attempt,0,0
230,2014,2015,attempt,0,0
235,2014,2015,attempt,0,4.444444444444444e-4
260,2014,2015,attempt,0,0
290,2014,2015,attempt,0,0
305,2014,2015,attempt,0,0
310,2014,2015,attempt,0,0.004926984126984126
316,2014,2015,attempt,0,0
317,2014,2015,attempt,0,2e-4
325,2014,2015,attempt,0,3.7435897435897435e-4
338,2014,2015,attempt,0,0.003625
339,2014,2015,attempt,0,0.008993506493506493
340,2014,2015,attempt,0,0.041965039127539135
341,2014,2015,attempt,0,0.0013822510822510822
343,2014,2015,attempt,0,0.005733838383838384
344,2014,2015,attempt,0,6.818181818181819e-4
346,2014,2015,attempt,0,0.002033333333333333
349,2014,2015,attempt,0,7.333333333333333e-4
350,2014,2015,attempt,0,2.833333333333333e-4
352,2014,2015,attempt,0,6.25e-5
355,2014,2015,attempt,0,0.006226923076923077
359,2014,2015,attempt,0,0.0030354978354978357
360,2014,2015,attempt,0,5.625e-4
365,2014,2015,attempt,0,0.018556598956598953
366,2014,2015,attempt,0,0.003
367,2014,2015,attempt,0,0
368,2014,2015,attempt,0,0
369,2014,2015,attempt,0,0.13575197302697298
370,2014,2015,attempt,0,0.004292893217893217
371,2014,2015,attempt,0,0.007592646242646241
372,2014,2015,attempt,0,0.002971053946053946
373,2014,2015,attempt,0,0.03601966505716504
375,2014,2015,attempt,0,0
380,2014,2015,attempt,0,0
385,2014,2015,attempt,0,0
390,2014,2015,attempt,0,0
395,2014,2015,attempt,0,0
402,2014,2015,attempt,0,0.0032242063492063495
404,2014,2015,attempt,0,0.2239021742146741
411,2014,2015,attempt,0,0.037370596070596084
420,2014,2015,attempt,0,0.013576381951381949
432,2014,2015,attempt,0,0.09038433649683654
433,2014,2015,attempt,0,0.02702549672549672
434,2014,2015,attempt,0,0.020004809079809085
435,2014,2015,attempt,0,0.08593021561771567
436,2014,2015,attempt,0,0.05268357337107337
437,2014,2015,attempt,0,0.023903583916083913
438,2014,2015,attempt,0,0.11481679570429573
